Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.84, 0.07, 12.5, 80, 80, 0
Numerical Parameters: NX, NY, ts, delta = 241, 241, 0.5, 0.0001 
File written: Tue Sep 26 23:51:22 2023
Comments: 2D 





Ascii values of u and v follow
0.0175704 0.267009
0.0260102 0.256927
0.0373433 0.241445
0.0507171 0.2232
0.0640447 0.204964
0.0744917 0.188974
0.0796987 0.17654
0.0789612 0.168066
0.0734782 0.163366
0.0655621 0.162032
0.0575023 0.163665
0.0508337 0.16797
0.0462317 0.17478
0.0437914 0.184046
0.0433731 0.195809
0.0448511 0.210189
0.0482495 0.227366
0.0538143 0.247583
0.0620682 0.271139
0.0738835 0.298405
0.0905886 0.329821
0.114107 0.365903
0.147087 0.407235
0.19292 0.45447
0.2554 0.50831
0.337701 0.569475
0.440609 0.635016
0.55957 0.692512
0.681838 0.729458
0.790014 0.741135
0.871718 0.731632
0.925179 0.708164
0.956066 0.675935
0.971722 0.637167
0.977906 0.592205
0.978019 0.540542
0.973319 0.481338
0.963103 0.41367
0.944358 0.336871
0.910599 0.25138
0.849997 0.161043
0.745381 0.0776002
0.585506 0.0220161
0.393861 0.00583671
0.228066 0.00648281
0.119449 0.00756042
0.0595861 0.00882231
0.0293443 0.0103007
0.0146065 0.0120338
0.00751497 0.0140663
0.00413401 0.016451
0.0025633 0.0192504
0.00189287 0.0225378
0.0016873 0.0264
0.00174048 0.0309389
0.00195989 0.0362754
0.0023121 0.0425514
0.00279792 0.0499349
0.00344264 0.0586238
0.00429492 0.0688523
0.00543231 0.0808965
0.00697377 0.0950824
0.00910195 0.111795
0.0121011 0.131491
0.0164211 0.154706
0.0227867 0.182074
0.0323801 0.214346
0.0471438 0.252404
0.0702464 0.297287
0.106689 0.35022
0.163741 0.412641
0.250136 0.48624
0.372107 0.572587
0.525871 0.656841
0.687404 0.705908
0.81912 0.708613
0.90176 0.677821
0.942682 0.628009
0.957261 0.565463
0.956109 0.491347
0.942831 0.405338
0.914654 0.307748
0.862105 0.202212
0.768781 0.100837
0.619697 0.0277446
0.43054 0.00123523
0.261685 7.01089e-05
0.158763 7.61437e-05
0.125966 7.82423e-05
0.0151604 0.141856
0.0204817 0.138359
0.0397619 0.128444
0.083585 0.114129
0.169133 0.0981719
0.309017 0.082606
0.483643 0.077494
0.635592 0.130599
0.730656 0.240746
0.776335 0.363689
0.792253 0.455916
0.793231 0.507615
0.788086 0.524475
0.780847 0.512549
0.771307 0.474247
0.755162 0.408487
0.723782 0.314009
0.663763 0.200053
0.559887 0.106411
0.413651 0.0762577
0.263509 0.0835669
0.14925 0.095208
0.0787213 0.109719
0.0404782 0.126987
0.0212336 0.146917
0.0119685 0.169248
0.00766708 0.193261
0.00581595 0.217158
0.00527099 0.237856
0.00562715 0.252176
0.00694619 0.258316
0.00972952 0.256039
0.0150819 0.246551
0.0250317 0.232478
0.0429001 0.217114
0.0733445 0.203578
0.121207 0.194872
0.188223 0.194721
0.268815 0.208703
0.350507 0.248997
0.423943 0.326364
0.492453 0.421425
0.564919 0.513329
0.645674 0.582689
0.728393 0.613759
0.798733 0.600125
0.844143 0.545889
0.859441 0.459383
0.842524 0.348944
0.786844 0.226878
0.679152 0.118507
0.514047 0.0601163
0.326952 0.0574557
0.178469 0.0675367
0.088772 0.0794133
0.0430052 0.0935358
0.021791 0.110472
0.0124635 0.130769
0.00841978 0.154837
0.00655807 0.182966
0.00552593 0.215357
0.00479762 0.251724
0.00422501 0.289671
0.00381596 0.322865
0.0036178 0.343558
0.00366654 0.347445
0.00397814 0.333849
0.00454322 0.305388
0.00531333 0.268954
0.00620765 0.232107
0.00715993 0.198825
0.00819638 0.17005
0.00954932 0.145698
0.0118493 0.125455
0.0164848 0.108851
0.0262824 0.0952861
0.0466694 0.0841408
0.0871162 0.0749228
0.16101 0.0673032
0.278728 0.0610843
0.430474 0.0583063
0.577346 0.0858383
0.683286 0.155607
0.741191 0.244153
0.758818 0.329394
0.746032 0.396267
0.712426 0.437916
0.667491 0.46399
0.622035 0.489374
0.588385 0.525851
0.578575 0.57701
0.600994 0.637584
0.656548 0.695065
0.735372 0.734087
0.818145 0.745561
0.886167 0.733023
0.931748 0.707947
0.957663 0.680587
0.970261 0.656287
0.974817 0.637191
0.974429 0.624285
0.97044 0.618128
0.963083 0.61887
0.951997 0.625974
0.936652 0.637876
0.916738 0.652092
0.892481 0.666015
0.864793 0.677716
0.8352 0.686233
0.805592 0.691471
0.777903 0.693931
0.753838 0.694438
0.734722 0.693896
0.721463 0.6931
0.71459 0.692627
0.714309 0.692762
0.720548 0.693482
0.732956 0.694455
0.750885 0.695076
0.773351 0.694531
0.79902 0.691892
0.826255 0.686251
0.853253 0.67683
0.878264 0.663065
0.899825 0.644609
0.916939 0.621256
0.929115 0.592855
0.936264 0.559222
0.938476 0.520108
0.935756 0.475217
0.927728 0.424273
0.913329 0.367156
0.890462 0.304184
0.855608 0.236672
0.803579 0.167953
0.728082 0.104638
0.624606 0.0566245
0.496748 0.0326607
0.361447 0.0311261
0.241971 0.0373958
0.151995 0.0455497
0.0918798 0.0564418
0.0548356 0.0709782
0.0331092 0.0895394
0.0206939 0.111842
0.0136716 0.137289
0.00973068 0.165199
0.00760748 0.194513
0.00667264 0.223242
0.00667618 0.248582
0.00761037 0.268045
0.00963946 0.280258
0.0130416 0.284788
0.0181065 0.281859
0.024947 0.272558
0.0332525 0.258904
0.0421289 0.243433
0.0502271 0.228556
0.0562168 0.216045
0.0593556 0.206866
0.0597678 0.201324
0.0582707 0.199345
0.0559385 0.200713
0.0537169 0.205206
0.0522593 0.212663
0.0519597 0.223003
0.0530743 0.236225
0.0558517 0.252405
0.0606406 0.271692
0.0679831 0.294306
0.0787115 0.320538
0.0940673 0.350744
0.115844 0.385335
0.14653 0.424767
0.18935 0.469516
0.248 0.520058
0.325749 0.57685
0.42376 0.63815
0.538454 0.694057
0.658729 0.733191
0.76835 0.749917
0.85432 0.746529
0.913086 0.729223
0.948875 0.703208
0.968512 0.671091
0.977912 0.63357
0.980994 0.590382
0.979789 0.540846
0.974775 0.48409
0.96495 0.419185
0.947438 0.345413
0.916386 0.262962
0.861258 0.174854
0.766371 0.0908854
0.619055 0.030071
0.434223 0.00731107
0.263156 0.00702166
0.143648 0.00816039
0.0741912 0.00949104
0.037567 0.011047
0.0190673 0.0128678
0.00988016 0.0149998
0.00536617 0.0174977
0.00319495 0.020426
0.0022118 0.0238607
0.00184673 0.0278915
0.00182127 0.0326238
0.00200478 0.0381823
0.00234442 0.0447136
0.00283188 0.0523914
0.00348914 0.0614198
0.00436534 0.0720403
0.00554175 0.0845379
0.00714482 0.0992486
0.00937026 0.11657
0.0125245 0.13697
0.0170954 0.161003
0.0238724 0.189319
0.034149 0.222687
0.0500555 0.262011
0.075063 0.308351
0.114608 0.362955
0.176425 0.427279
0.269319 0.503024
0.398357 0.590916
0.556676 0.670591
0.715868 0.710746
0.839193 0.705959
0.913118 0.671143
0.948216 0.619399
0.959643 0.555721
0.956822 0.480811
0.942363 0.394305
0.912739 0.296675
0.857778 0.191953
0.76054 0.0929106
0.606902 0.0238421
0.416088 0.000776346
0.249999 6.78961e-05
0.150568 7.38348e-05
0.119158 7.59013e-05
0.0162599 0.139885
0.0219933 0.136421
0.0427437 0.126618
0.0897418 0.112491
0.180657 0.0967583
0.326449 0.0814034
0.502233 0.0802449
0.648165 0.141355
0.734466 0.257664
0.772161 0.37918
0.781828 0.462057
0.778145 0.501682
0.76958 0.506003
0.759438 0.482035
0.746368 0.432976
0.724711 0.3592
0.684652 0.263074
0.612853 0.161143
0.498719 0.0969598
0.355206 0.0872251
0.22171 0.0956991
0.125393 0.107176
0.0671697 0.121628
0.0356957 0.138951
0.0198063 0.159059
0.0121488 0.181674
0.00863634 0.206034
0.00721175 0.23035
0.00694312 0.251677
0.0075141 0.26705
0.00899566 0.274774
0.0118114 0.274593
0.016847 0.267551
0.0256674 0.255985
0.040764 0.24301
0.0656013 0.231779
0.103975 0.225287
0.158133 0.22695
0.226141 0.24121
0.301223 0.274944
0.376228 0.338295
0.451295 0.425578
0.532551 0.516332
0.622907 0.588746
0.715019 0.623849
0.793284 0.613276
0.844445 0.561104
0.863877 0.47607
0.850779 0.366329
0.799884 0.242955
0.69816 0.129336
0.537143 0.0624208
0.347029 0.0549778
0.190914 0.0647097
0.0948516 0.0761297
0.0454815 0.0896381
0.0225774 0.105764
0.0125518 0.125056
0.00827336 0.147956
0.00638437 0.174789
0.00540952 0.205816
0.00475875 0.24103
0.00424811 0.278992
0.00387061 0.314711
0.00367718 0.340424
0.00371712 0.350535
0.00402175 0.343374
0.00460046 0.320179
0.00542536 0.286332
0.00642447 0.249606
0.00751476 0.215332
0.00867449 0.185286
0.0100468 0.159629
0.0120977 0.138129
0.015888 0.12041
0.0235634 0.105956
0.0391801 0.0941801
0.0697884 0.0845643
0.125791 0.0767457
0.217521 0.070516
0.344417 0.0658017
0.483432 0.0711016
0.598904 0.109011
0.671803 0.173022
0.70242 0.243865
0.698444 0.30675
0.669599 0.350942
0.62587 0.383163
0.578834 0.417092
0.542104 0.463709
0.529284 0.526363
0.550406 0.600208
0.608293 0.672873
0.694587 0.7273
0.788847 0.751347
0.868376 0.747391
0.922201 0.728399
0.952543 0.706198
0.966587 0.686638
0.970367 0.671901
0.967226 0.662902
0.958299 0.660054
0.943363 0.663208
0.921616 0.671207
0.892437 0.681591
0.856049 0.69121
0.813888 0.697412
0.768471 0.698842
0.722847 0.695555
0.679935 0.688655
0.64204 0.679778
0.610702 0.670608
0.586778 0.662576
0.570649 0.656728
0.562419 0.65371
0.562061 0.653805
0.56949 0.65696
0.58457 0.662796
0.60705 0.670589
0.636443 0.67926
0.671862 0.687399
0.711865 0.69338
0.754384 0.695575
0.796848 0.692609
0.836531 0.683595
0.871046 0.668181
0.898778 0.646427
0.919063 0.61855
0.932039 0.584702
0.938271 0.54487
0.938304 0.498875
0.932245 0.446459
0.919385 0.387444
0.89781 0.322022
0.863967 0.251363
0.812341 0.17877
0.735961 0.111248
0.629535 0.0598008
0.49678 0.0344848
0.356622 0.033512
0.234667 0.0406683
0.144842 0.0501161
0.086293 0.0628281
0.0510825 0.0795773
0.0309004 0.10048
0.0196162 0.125113
0.0133795 0.152879
0.00999399 0.183022
0.00830097 0.21416
0.00774858 0.243911
0.00813517 0.269475
0.00946829 0.288802
0.0118826 0.300991
0.0155671 0.30589
0.0206629 0.303968
0.0271244 0.296499
0.0345884 0.285511
0.042348 0.273337
0.0495056 0.262062
0.0552673 0.253161
0.0592205 0.247456
0.061438 0.245262
0.0623793 0.246605
0.062691 0.251388
0.0630319 0.259492
0.0639904 0.270833
0.0660912 0.285389
0.0698592 0.30321
0.0759112 0.32442
0.0850661 0.349208
0.0984749 0.377813
0.117774 0.410501
0.145242 0.447539
0.183891 0.489164
0.237305 0.53558
0.308915 0.586945
0.400454 0.642516
0.509554 0.69534
0.626963 0.735587
0.737759 0.756976
0.8284 0.759833
0.8934 0.748905
0.935253 0.729103
0.959978 0.703355
0.973425 0.672751
0.979829 0.637332
0.981737 0.596629
0.98034 0.549922
0.975742 0.496347
0.966958 0.434979
0.951539 0.365016
0.924667 0.286319
0.877721 0.200828
0.797369 0.115734
0.669971 0.046837
0.499265 0.0120142
0.323653 0.00761168
0.187346 0.00881323
0.101159 0.0102145
0.0528106 0.0118503
0.0272756 0.0137615
0.0141726 0.0159963
0.00756473 0.0186114
0.00430122 0.0216738
0.00275885 0.025262
0.00211259 0.0294689
0.00194893 0.0344038
0.00206732 0.0401954
0.00237963 0.0469957
0.00286051 0.0549838
0.00352478 0.0643711
0.00442019 0.0754068
0.00563074 0.0883854
0.00728992 0.103654
0.00960647 0.121622
0.0129096 0.142771
0.0177265 0.167672
0.0249152 0.196991
0.0358885 0.231515
0.0529801 0.272166
0.0799899 0.320021
0.122823 0.376338
0.189685 0.442582
0.289348 0.520456
0.425457 0.609083
0.587552 0.683007
0.743158 0.714178
0.857683 0.70266
0.923363 0.664523
0.95326 0.611326
0.962005 0.546941
0.957878 0.471728
0.942645 0.385317
0.91223 0.288307
0.856045 0.184946
0.756934 0.0881963
0.601386 0.0219363
0.410413 0.000626325
0.246161 6.61547e-05
0.14858 7.20157e-05
0.11786 7.40561e-05
0.0165918 0.139039
0.0224295 0.135609
0.0435261 0.125903
0.0911722 0.111931
0.182936 0.0963761
0.32914 0.0811816
0.503861 0.0805309
0.647266 0.141162
0.730217 0.257002
0.764547 0.374122
0.77117 0.448479
0.764721 0.477439
0.75323 0.470023
0.739037 0.434131
0.719418 0.374364
0.687283 0.294192
0.632094 0.202782
0.542829 0.126715
0.419163 0.0984026
0.285908 0.101362
0.174948 0.109763
0.0993961 0.121294
0.0547336 0.13584
0.0306851 0.153378
0.0185447 0.173825
0.0127537 0.196884
0.0102226 0.221754
0.00939192 0.246642
0.00956773 0.268753
0.0105416 0.285338
0.0124147 0.294809
0.0155671 0.296904
0.0207349 0.292523
0.0291611 0.283721
0.0427688 0.273392
0.0642178 0.264631
0.0965667 0.26045
0.142224 0.263974
0.201322 0.279012
0.270846 0.310677
0.346498 0.366073
0.427368 0.445687
0.516932 0.53165
0.615617 0.600915
0.714095 0.633203
0.795851 0.620335
0.848274 0.566852
0.868079 0.481434
0.855485 0.371726
0.805747 0.248019
0.70583 0.132731
0.546123 0.0627133
0.354783 0.0531544
0.19564 0.0625678
0.0970404 0.0735834
0.0462414 0.0865418
0.0226826 0.101926
0.0124113 0.120274
0.00808777 0.142054
0.00625106 0.167628
0.00537032 0.1973
0.00481931 0.231242
0.00438864 0.26874
0.004058 0.306222
0.00388096 0.336554
0.00392109 0.35303
0.00422685 0.352786
0.00482668 0.335908
0.00571502 0.305995
0.00683413 0.270235
0.00808914 0.235169
0.00941075 0.203783
0.0108514 0.176689
0.0127164 0.15378
0.0157627 0.134769
0.0215284 0.119236
0.0328685 0.106662
0.0546764 0.096534
0.0943248 0.088459
0.160286 0.0822106
0.256508 0.0777275
0.373585 0.0752948
0.486955 0.0849703
0.571689 0.11795
0.617705 0.165911
0.62682 0.219565
0.607258 0.266666
0.569589 0.30809
0.526469 0.353603
0.492541 0.411854
0.482117 0.485395
0.505862 0.569954
0.567752 0.654065
0.660779 0.720193
0.764195 0.754256
0.85256 0.757707
0.912337 0.744434
0.945174 0.727161
0.958683 0.712017
0.959165 0.701199
0.949748 0.695482
0.931033 0.694919
0.902309 0.698575
0.862868 0.703983
0.813239 0.707407
0.755853 0.705376
0.694726 0.696211
0.634346 0.680478
0.578507 0.660377
0.529704 0.638713
0.489164 0.618024
0.457209 0.600161
0.433662 0.586249
0.418153 0.576858
0.410321 0.572208
0.409923 0.572336
0.416875 0.577169
0.431259 0.586526
0.453278 0.600039
0.483165 0.617022
0.521015 0.636313
0.566525 0.656164
0.618661 0.674264
0.675348 0.688009
0.733389 0.694992
0.788843 0.693563
0.837875 0.683147
0.877707 0.664102
0.907153 0.637238
0.92649 0.603296
0.936837 0.562679
0.939408 0.515433
0.934885 0.461389
0.92294 0.400357
0.901808 0.332482
0.867831 0.258914
0.815096 0.183135
0.736012 0.112811
0.624963 0.0601305
0.486813 0.0358428
0.343329 0.0367106
0.221725 0.0450197
0.134725 0.0561219
0.0795627 0.0710212
0.0471915 0.0902827
0.0290338 0.113809
0.01909 0.141123
0.013739 0.171621
0.0109906 0.204378
0.0098407 0.237629
0.00984944 0.268719
0.0108968 0.295052
0.0130486 0.315053
0.0164728 0.32819
0.0213577 0.334524
0.0278016 0.334687
0.0356762 0.330028
0.0445165 0.322486
0.0535271 0.314166
0.0617629 0.306895
0.0684308 0.301974
0.0731565 0.300153
0.0760736 0.301775
0.0777185 0.306932
0.0788366 0.315609
0.0802205 0.327764
0.0826418 0.343382
0.0868731 0.362483
0.0937748 0.385124
0.104421 0.411374
0.120254 0.441291
0.143253 0.474884
0.176066 0.512128
0.22197 0.552945
0.284398 0.597277
0.365704 0.644987
0.465151 0.692596
0.57623 0.732599
0.686397 0.758544
0.782055 0.768511
0.855326 0.765047
0.906071 0.752196
0.938789 0.733042
0.958867 0.709143
0.970633 0.680951
0.976972 0.648297
0.979551 0.610684
0.979129 0.56741
0.975724 0.517639
0.968574 0.460448
0.955823 0.39496
0.933842 0.320703
0.89612 0.238568
0.832172 0.153085
0.728953 0.0758562
0.58085 0.0248364
0.408216 0.00878996
0.253906 0.00950231
0.144488 0.0109742
0.077952 0.0126901
0.0409272 0.0146926
0.0212971 0.0170317
0.0111858 0.0197663
0.0061039 0.0229657
0.00363901 0.0267117
0.00253328 0.0311004
0.002145 0.0362449
0.00215634 0.0422785
0.00242033 0.0493589
0.00288306 0.057671
0.00354645 0.0674339
0.00445395 0.0789052
0.0056907 0.0923889
0.00739614 0.108243
0.00979113 0.12689
0.0132268 0.148826
0.0182696 0.174634
0.0258468 0.204996
0.0374938 0.240712
0.0557565 0.282716
0.0847813 0.33209
0.130963 0.390097
0.202977 0.458188
0.309448 0.53804
0.452377 0.62636
0.617295 0.693733
0.768332 0.716366
0.874136 0.699151
0.932347 0.658513
0.957791 0.604452
0.964383 0.539931
0.959386 0.46507
0.943926 0.379516
0.91367 0.283935
0.85806 0.182532
0.760207 0.0878159
0.606788 0.0225648
0.417923 0.000793595
0.254308 6.4872e-05
0.156368 7.0672e-05
0.12539 7.26922e-05
0.0161149 0.139242
0.0217436 0.13584
0.0420522 0.126217
0.0878418 0.112369
0.176112 0.0969489
0.317759 0.0818703
0.489959 0.0783282
0.634746 0.131072
0.71999 0.239966
0.755476 0.352266
0.762017 0.420854
0.754237 0.442013
0.739631 0.424976
0.71941 0.378804
0.689366 0.310709
0.641225 0.229765
0.565345 0.154847
0.457794 0.115712
0.332891 0.111196
0.218084 0.116742
0.131757 0.125484
0.0760607 0.13732
0.0438572 0.152211
0.0266699 0.170195
0.0181191 0.191202
0.0142444 0.21492
0.0128474 0.240509
0.0128239 0.266185
0.0137067 0.289296
0.0153984 0.307302
0.0180445 0.318718
0.0220126 0.323277
0.0279523 0.32176
0.0369095 0.315983
0.0504575 0.308583
0.0707621 0.302546
0.100413 0.300863
0.141824 0.306572
0.196207 0.323088
0.262788 0.354691
0.33947 0.40703
0.425533 0.480713
0.522271 0.558966
0.626838 0.6189
0.727281 0.641714
0.807082 0.62148
0.855868 0.563606
0.872298 0.476076
0.857093 0.365641
0.805134 0.242217
0.702967 0.128281
0.541393 0.0603443
0.34994 0.0518791
0.192212 0.0610261
0.0950469 0.0716744
0.0451315 0.0841303
0.0220265 0.0988271
0.0119932 0.11628
0.00782656 0.136977
0.00612707 0.161315
0.00538114 0.189639
0.00495701 0.22223
0.00463089 0.258875
0.00437051 0.297316
0.00422957 0.331595
0.00428551 0.354389
0.00460624 0.361446
0.00524087 0.351815
0.00620819 0.32737
0.00747142 0.293908
0.00893224 0.258604
0.0104777 0.225932
0.0120712 0.19731
0.0138682 0.172864
0.0163645 0.152403
0.0206076 0.135608
0.0285133 0.122051
0.0432886 0.111262
0.0697537 0.102839
0.113864 0.0965355
0.18018 0.0922867
0.26684 0.0902418
0.361623 0.0908983
0.445354 0.0997794
0.50204 0.122889
0.525845 0.158701
0.520118 0.20353
0.494625 0.252389
0.462519 0.30877
0.438666 0.377425
0.437078 0.459616
0.468284 0.55165
0.536833 0.643026
0.636581 0.716269
0.746658 0.756629
0.840166 0.765471
0.90231 0.757105
0.934426 0.744298
0.944027 0.733066
0.936991 0.725424
0.915764 0.721673
0.880475 0.720878
0.830907 0.720442
0.768467 0.716147
0.697194 0.703899
0.623006 0.682081
0.551756 0.652329
0.487615 0.618439
0.432672 0.584561
0.387413 0.553902
0.35143 0.528288
0.323949 0.508369
0.304132 0.494052
0.291255 0.484893
0.284776 0.480528
0.284379 0.480756
0.28999 0.485511
0.301775 0.494853
0.320129 0.508946
0.345648 0.528006
0.379064 0.551938
0.421108 0.580034
0.472244 0.610671
0.532231 0.641133
0.599522 0.66778
0.670771 0.686729
0.740944 0.694927
0.804403 0.691045
0.856613 0.675567
0.895405 0.650013
0.921019 0.615943
0.935166 0.574357
0.93982 0.525628
0.936292 0.469723
0.924618 0.406493
0.903116 0.336104
0.867908 0.259822
0.812584 0.181548
0.729003 0.109904
0.611794 0.0582861
0.468159 0.037322
0.323349 0.0409154
0.204955 0.0507044
0.123072 0.0638759
0.0726307 0.0813556
0.0437288 0.103485
0.0278561 0.130033
0.0193738 0.160516
0.0150176 0.194274
0.0130722 0.230109
0.0127359 0.265865
0.0137276 0.298788
0.0160656 0.326618
0.0199408 0.348231
0.0256168 0.363358
0.0333057 0.372202
0.0429948 0.375474
0.0542582 0.374506
0.06617 0.371087
0.0774475 0.367101
0.0868395 0.364181
0.0935704 0.363503
0.0975825 0.36579
0.0994679 0.371404
0.100204 0.380488
0.10089 0.393061
0.102593 0.409079
0.106345 0.428457
0.11322 0.451058
0.124481 0.476697
0.141743 0.505133
0.167121 0.536115
0.203281 0.569413
0.253222 0.604889
0.319508 0.642554
0.40285 0.681868
0.500102 0.718803
0.602921 0.747983
0.699837 0.765755
0.781405 0.771738
0.843977 0.767978
0.889115 0.757016
0.92066 0.740691
0.942403 0.719943
0.957178 0.695038
0.966834 0.665819
0.972486 0.631851
0.974717 0.592505
0.973659 0.546995
0.968909 0.494421
0.959281 0.433855
0.94231 0.364564
0.91345 0.286612
0.865043 0.202311
0.786081 0.119018
0.666211 0.0514957
0.508774 0.0158258
0.343406 0.0102018
0.207903 0.0117424
0.116552 0.0135371
0.0623469 0.01563
0.0325425 0.0180731
0.0168862 0.0209276
0.0089216 0.0242655
0.00500178 0.0281716
0.00317708 0.0327454
0.00243964 0.0381044
0.00228435 0.0443867
0.00247074 0.0517555
0.00289942 0.0604026
0.00355124 0.0705544
0.00446108 0.0824774
0.00571274 0.0964854
0.00744971 0.112948
0.00990299 0.132297
0.0134433 0.155042
0.0186729 0.181777
0.0265847 0.213194
0.0388328 0.2501
0.0581725 0.293428
0.0890978 0.344257
0.138498 0.403826
0.2155 0.473557
0.328498 0.555069
0.477693 0.641997
0.644454 0.702591
0.790419 0.717671
0.88814 0.696013
0.939946 0.653783
0.961779 0.599555
0.966788 0.535597
0.961403 0.461881
0.946366 0.378078
0.917447 0.28485
0.864702 0.186083
0.772234 0.0931053
0.626647 0.0267499
0.444002 0.00163683
0.280695 6.4042e-05
0.180118 6.97975e-05
0.147784 7.18026e-05
0.014924 0.14038
0.0200783 0.137001
0.0386437 0.12745
0.0804786 0.113702
0.161571 0.0983827
0.294155 0.0833832
0.461778 0.0753083
0.610953 0.114556
0.703941 0.209913
0.745091 0.317449
0.754379 0.384058
0.746444 0.40158
0.728277 0.37854
0.699956 0.325641
0.655902 0.254392
0.587554 0.181988
0.489518 0.135529
0.370748 0.123497
0.254828 0.126629
0.161796 0.133081
0.0977045 0.142557
0.0583099 0.155018
0.0361178 0.170566
0.0245711 0.189286
0.0191655 0.211131
0.0171792 0.235784
0.0171134 0.26237
0.0182337 0.289118
0.0202665 0.313526
0.0232178 0.333236
0.0272827 0.346853
0.0328355 0.354103
0.0404836 0.355681
0.0511648 0.353198
0.0662582 0.349055
0.0876526 0.346087
0.117661 0.347251
0.15864 0.355554
0.212293 0.374273
0.279012 0.407321
0.358042 0.459432
0.448996 0.527553
0.550912 0.594343
0.657144 0.638912
0.753549 0.646681
0.825408 0.615427
0.865968 0.551077
0.875764 0.460204
0.855162 0.348516
0.797749 0.226142
0.689385 0.116655
0.523071 0.0557884
0.332978 0.0511114
0.181089 0.0600057
0.0891363 0.0703093
0.042268 0.0822938
0.0206469 0.0963417
0.0112998 0.112937
0.00747679 0.132577
0.00599327 0.155696
0.00542157 0.182675
0.00515372 0.213864
